npsn,nama_sekolah,alamat,kelurahan,status,kecamatan,kabupaten,jenjang
20210710,SMKS NUANSA MANGUNREJA,JL. RAYA SUKASUKUR KM.2 MANGUNREJA KEC. MANGUNREJA KAB. TASIKMALAYA,Sukasukur,SWASTA,Mangunreja,Kab. Tasikmalaya,dikmen
70001209,SLB Izzul Haq Gunung Tanjung,Jl. Raya Gunung Tanjung Kp. Cilandak RT 02 RW 02,Cinunjang,SWASTA,Gunungtanjung,Kab. Tasikmalaya,dikmen
20229515,SMAS MIFTAHUL ULUM,Kp. Cicadas RT 20 RW 07,Tanjungsari,SWASTA,Gunungtanjung,Kab. Tasikmalaya,dikmen
20268845,SMKS MIFTAHUL ULUM,KP CICADAS RT 20 RW 07,Tanjungsari,SWASTA,Gunungtanjung,Kab. Tasikmalaya,dikmen
20268067,SMKS PLUS AL HASANAH,JL. RAYA GUNUNGTANJUNG KM. 8,Cinunjang,SWASTA,Gunungtanjung,Kab. Tasikmalaya,dikmen
20280482,MAS AL IKHLASH,Kp. Padakembang Rt. 05 Rw. 02,Padakembang,SWASTA,Padakembang,Kab. Tasikmalaya,dikmen
20276801,MAS NURUL HUDA,Kp. Kubanghurang Rt. 03 Rw 03,Padakembang,SWASTA,Padakembang,Kab. Tasikmalaya,dikmen
20276808,MAS TARBIYATUL MU ALIMIN,Kp. Bendungan Rt 06 Rw 01,Padakembang,SWASTA,Padakembang,Kab. Tasikmalaya,dikmen
20268138,SLB ABC BAITURROHMAN,Jl. Gunung Batara,Rancapaku,SWASTA,Padakembang,Kab. Tasikmalaya,dikmen
70005381,SMA IT QOSHRUL MUHAJIRIN,Kampung Babakannangka RT. 01 RW. 08,Cilampunghilir,SWASTA,Padakembang,Kab. Tasikmalaya,dikmen
20210744,SMAS YAPPAS AL BAROKAH,Jl. Sindangsari Rancapaku,Rancapaku,SWASTA,Padakembang,Kab. Tasikmalaya,dikmen
69978526,SMK BAHRUL HIDAYAH,Kp. Cipanglandian RT005/007 Tasikmalaya,Cisaruni,SWASTA,Padakembang,Kab. Tasikmalaya,dikmen
20210714,SMKS AS SHOFA,JL. CILAMPUNGHILIR PADAKEMBANG,Cilampunghilir,SWASTA,Padakembang,Kab. Tasikmalaya,dikmen
20268064,SMKS KOMUNIKA PRESTASI GENTUR PADAKEMBANG,Jl. Rancapaku Gentur No. 54,Rancapaku,SWASTA,Padakembang,Kab. Tasikmalaya,dikmen
20271673,SMKS NANGKALEAH,KP. NANGKALEAH,Cilampunghilir,SWASTA,Padakembang,Kab. Tasikmalaya,dikmen
20271674,SMKS PADAKEMBANG,Jl. Batubeulah Komp.Kec Padakembang Ds. Cisaruni Kec.Padakembang,Cisaruni,SWASTA,Padakembang,Kab. Tasikmalaya,dikmen
20258132,SMKS RIYADLUT TAUHID,JL. PESANTREN KP. SUKASARI,Rancapaku,SWASTA,Padakembang,Kab. Tasikmalaya,dikmen
70038414,SMA QUR’AN PESANTREN CIPANSOR,Jl. Kp. Nyalindung RT. 001 RW. 001,Buniasih,SWASTA,Kadipaten,Kab. Tasikmalaya,dikmen
69949084,SMK JABAL TORIQ BOARDING SCHOOL,Kp. Cirando RT/RW 001/003 Desa/Kec. Kadipaten Kab. Tasikmalaya,Kadipaten,SWASTA,Kadipaten,Kab. Tasikmalaya,dikmen
69881561,SMK TERPADU AL-AZHARIYAH,Kp. Cibulan,Mekarsari,SWASTA,Kadipaten,Kab. Tasikmalaya,dikmen
69752264,SMKN KADIPATEN,JL. PERJUANGAN NO 1,Pamoyanan,NEGERI,Kadipaten,Kab. Tasikmalaya,dikmen
70007394,MAS AL HANAFIYAH SUKARESIK,KP. PASANTREN RT 01 RW 01 DESA SUKARATU KECAMATAN SUKARESIK,Sukaratu,SWASTA,Sukaresik,Kab. Tasikmalaya,dikmen
69752261,SMKN SUKARESIK,JL. RAYA SUKARESIK,Sukaresik,NEGERI,Sukaresik,Kab. Tasikmalaya,dikmen
69966602,SMKS BANI KAMIL,Kp.  Tanjungsari,Tanjungsari,SWASTA,Sukaresik,Kab. Tasikmalaya,dikmen
20277226,MAS SUBULUL HUDA DARMA,Jln. Raya Darma No. 214,Kawahmanuk,SWASTA,Darma,Kab. Kuningan,dikmen
69830210,SLB LASKAR PUTRA MANDIRI DARMA,JL. RAYA DARMA BLOK PARENCA,Darma,SWASTA,Darma,Kab. Kuningan,dikmen
20253827,SMA NEGERI 1 DARMA,JL. DESA CIPASUNG KM 15,Cipasung,NEGERI,Darma,Kab. Kuningan,dikmen
69944302,SMK ISLAM TERPADU PELITA SUBANA DARMA,JL. RAYA KAWAHMANUK RT.04/01,Kawahmanuk,SWASTA,Darma,Kab. Kuningan,dikmen
20254697,SMK JAGARA,JL. Lingkar Waduk Darma No.17 Darma,Jagara,SWASTA,Darma,Kab. Kuningan,dikmen
69976344,MAS ASHFANUDIN,DUSUN MANIS RT/RW 12/03 DESA WINDUJANTEN KEC. KADUGEDE KAB. KUNINGAN,Windujanten,SWASTA,Kadugede,Kab. Kuningan,dikmen
20277216,MAS MA`ARIF KADUGEDE,Jl. Pesantren No. 80,Kadugede,SWASTA,Kadugede,Kab. Kuningan,dikmen
20258191,SLB KADUGEDE,Jl. Tentara Pelajar,Babatan,SWASTA,Kadugede,Kab. Kuningan,dikmen
70027600,SMA IT Al-Kautsar,Jl. Tentara Pelajar RT 20 RW 05,Bayuning,SWASTA,Kadugede,Kab. Kuningan,dikmen
20212962,SMA NEGERI 1 KADUGEDE,JL. RAYA KADUGEDE NO. 65,Kadugede,NEGERI,Kadugede,Kab. Kuningan,dikmen
20212922,SMK TARUNA BHAKTI KADUGEDE,JL. RAYA KADUGEDE NO. 14,Kadugede,SWASTA,Kadugede,Kab. Kuningan,dikmen
20252248,SMK AL IHYA SELAJAMBE KUNINGAN,LAPANG GINTUNG NO. 09,Selajambe,SWASTA,Selajambe,Kab. Kuningan,dikmen
20277224,MAS PLUS MANDALAWANGI,Jl. Sirna Raga Rt. 16  Rw. 05,Tangkolo,SWASTA,Subang,Kab. Kuningan,dikmen
20212957,SMA NEGERI 1 SUBANG,JL. H.O. ISKANDAR 4 SUBANG KEC. SUBANG KAB. KUNINGAN,Subang,NEGERI,Subang,Kab. Kuningan,dikmen
20212950,SMA NEGERI 1 CIWARU,JL. RAYA 11 APRIL,Lingga Jaya,NEGERI,Ciwaru,Kab. Kuningan,dikmen
20277207,MAS AL - AMIN,Komplek Ponpes Al Amin Desa Sindangjawa Kecamatan Cibingbin,Sindangjawa,SWASTA,Cibingbin,Kab. Kuningan,dikmen
69758208,SLB NEGERI PERBATASAN,"Jl. Raya Cibingbin, Pananggapan",Cibingbin,NEGERI,Cibingbin,Kab. Kuningan,dikmen
20212954,SMA NEGERI 1 CIBINGBIN,JL. SUKAMAJU NO. 34A,Sukamaju,NEGERI,Cibingbin,Kab. Kuningan,dikmen
69942119,SMK CIBENING,JL. RAYA DESA CIBINGBIN,Cibingbin,SWASTA,Cibingbin,Kab. Kuningan,dikmen
70044274,MA AL KAAFFAH,Dusun Dukuh Kulon,Kec. Luragung,SWASTA,Luragung,Kab. Kuningan,dikmen
20277215,MAN 3 Kuningan,Jl. Raya Luragung Kuningan No. 01,Cirahayu,NEGERI,Luragung,Kab. Kuningan,dikmen
20256690,SLB NEGERI LURAGUNG KABUPATEN KUNINGAN,Jl.Desa Cirahayu No.4,Cirahayu,NEGERI,Luragung,Kab. Kuningan,dikmen
20212959,SMA NEGERI 1 LURAGUNG,JL. RAYA LURAGUNG KUNINGAN,Cirahayu,NEGERI,Luragung,Kab. Kuningan,dikmen
20212936,SMK BM YALTI,Jl. Cempaka No. 033,Sindangsuka,SWASTA,Luragung,Kab. Kuningan,dikmen
20254692,SMK NEGERI 1 LURAGUNG,JL RAYA LURAGUNG-CIDAHU,Luragunglandeuh,NEGERI,Luragung,Kab. Kuningan,dikmen
20277223,MAS PLUS KETERAMPILAN WADI SOFIA,Jl. Raya Cidahu - Ciledug (Senuk),Cieurih,SWASTA,Cidahu,Kab. Kuningan,dikmen
20212953,SMA NEGERI 1 CIDAHU,JL. KERTAWINANGUN NO. 09,Cidahu,NEGERI,Cidahu,Kab. Kuningan,dikmen
20246369,SMK NEGERI 4 KUNINGAN,JL. RAYA CIKEUSIK - CIDAHU,Cikeusik,NEGERI,Cidahu,Kab. Kuningan,dikmen
20277212,MAN 2 Kuningan,Jl. Siliwangi Km 15 No 108,Ciawigebang,NEGERI,Ciawigebang,Kab. Kuningan,dikmen
69955697,MAS Daarul Qur an,Jl. Pesantren,Cikubangmulya,SWASTA,Ciawigebang,Kab. Kuningan,dikmen
20277220,MAS NU AS-SYUKURIAH,Jl. KH. Jaenudin Ciwelas Pangkalan,Pangkalan,SWASTA,Ciawigebang,Kab. Kuningan,dikmen
20270794,SLB ABCD AL-AHDA KAPANDAYAN,Desa Sidaraja-Ciomas Kec. Ciawigebang,Sidaraja,SWASTA,Ciawigebang,Kab. Kuningan,dikmen
69944155,SMA ISLAM TERPADU AN-NUR DUKUHDALEM,JL. DESA DUKUH DALEM BLOK DUKUH,Dukuhdalem,SWASTA,Ciawigebang,Kab. Kuningan,dikmen
70032333,SMA IT MANBA`UL HUDA,"Dusun Wage, RT. 16 RW. 04",Sidaraja,SWASTA,Ciawigebang,Kab. Kuningan,dikmen
20212939,SMA NEGERI 1 CIAWIGEBANG,JL. SILIWANGI NO. 106,Ciawigebang,NEGERI,Ciawigebang,Kab. Kuningan,dikmen
69948344,SMK AL-IHYA CIAWIGEBANG,JL. RAYA CIHAUR NO. 08 RT.01 RW.02,Cihaur,SWASTA,Ciawigebang,Kab. Kuningan,dikmen
20212916,SMK MODEL PATRIOT IV CIAWIGEBANG,JL. RAYA SIDARAJA - CIOMAS,Sidaraja,SWASTA,Ciawigebang,Kab. Kuningan,dikmen
20246370,SMK NEGERI 5 KUNINGAN,JL. RAYA CIAWIGEBANG KM. 15,Ciawilor,NEGERI,Ciawigebang,Kab. Kuningan,dikmen
20212920,SMK PGRI CIAWIGEBANG,JLN. SUSUKAN CIAWIGEBANG-KUNINGAN,Ciputat,SWASTA,Ciawigebang,Kab. Kuningan,dikmen
20279826,SMK TAUFIQ MUBAROK,Jl. Raya Kapandayan Dusun Kliwon RT. 01 RW.01,Kapandayan,SWASTA,Ciawigebang,Kab. Kuningan,dikmen
69755710,SMK TI FATAHILAH,Jl. Raya Blok Puhun,Pangkalan,SWASTA,Ciawigebang,Kab. Kuningan,dikmen
69937239,TARBIYATUL MUTA’ALIMIN AL-ISLAMIYYAH (TMI) PP MODERN AL-IKHLAS KUNINGAN,JL. Pesantren Dusun Manis 1,Ciawilor,SWASTA,Ciawigebang,Kab. Kuningan,dikmen
70046275,SLB HIMMATUL UMMAH,Jalan Kuningan - Lebakwangi Dusun Puhun RT 006 RW 003,Langseb,SWASTA,Lebakwangi,Kab. Kuningan,dikmen
20212960,SMA NEGERI 1 LEBAKWANGI,Jalan Raya Cinagara No. 01 Lebakwangi Kuningan,Cinagara,NEGERI,Lebakwangi,Kab. Kuningan,dikmen
69830137,SMK CENDIKIA UTAMA,JALAN RAYA LANGSEB,Langseb,SWASTA,Lebakwangi,Kab. Kuningan,dikmen
69946248,SMK PERSADA KUNINGAN,JL. Raya Luragung-Kuningan No. 280,Mekarwangi,SWASTA,Lebakwangi,Kab. Kuningan,dikmen
70057553,SMA Al Idrus Lengkong,Jl. Eyang Hasan Maulani Dusun Wage RT 024 RW 010,Lengkong,SWASTA,Garawangi,Kab. Kuningan,dikmen
70041954,SMA IT DARUL HUDA,Komplek Pondok Pesantren Darul Huda Dsn Kliwon RT. 001 RW.001,Purwasari,SWASTA,Garawangi,Kab. Kuningan,dikmen
20212951,SMA NEGERI 1 GARAWANGI,JL. RAYA GARAWANGI NO. 34,Karamatwangi,NEGERI,Garawangi,Kab. Kuningan,dikmen
69755714,SMK HIDAYATUL ISLAM GARAWANGI,JLN.MANCAGAR-CITIUSARI RT.19 RW.04 KAMP.PUHUN,Purwasari,SWASTA,Garawangi,Kab. Kuningan,dikmen
70056104,SPM ULYA AL-MADANI,Jl. Raya Purwasari,Purwasari,SWASTA,Garawangi,Kab. Kuningan,dikmen
70057640,SPM ULYA RAUDLATUT THALIBIN,Eyang Hasan Maulani,Lengkong,SWASTA,Garawangi,Kab. Kuningan,dikmen
69955698,MAS Riyadlul Huda,Jl. Kebudayaan Lingk Cibumur Rt.05 Rw.06,Winduhaji,SWASTA,Kuningan,Kab. Kuningan,dikmen
20256691,SLB A PERWARI,Jln. Moh. Toha No.04,KASTURI,SWASTA,Kuningan,Kab. Kuningan,dikmen
20256689,SLB B YPALB PERWARI,Jalan Moh. Toha No. 04,KASTURI,SWASTA,Kuningan,Kab. Kuningan,dikmen
20256803,SLB C YPALB PERWARI KUNINGAN,Jl. RE. Martadinata No. 80A Ancaran Kuningan,Ancaran,SWASTA,Kuningan,Kab. Kuningan,dikmen
70039210,SMA ISLAM PLUS BAITUSSALAM KUNINGAN,Jl. Ir. Soekarno Blok Cikedung RT.001 RW.001,Cirendang,SWASTA,Kuningan,Kab. Kuningan,dikmen
20212961,SMA NEGERI 1 KUNINGAN,JL. SILIWANGI NO. 55 KUNINGAN,Kuningan,NEGERI,Kuningan,Kab. Kuningan,dikmen
20212956,SMA NEGERI 2 KUNINGAN,JL. ARUJI KARTAWINATA NO. 16,Kuningan,NEGERI,Kuningan,Kab. Kuningan,dikmen
20212955,SMA NEGERI 3 KUNINGAN,JL. SILIWANGI NO.13,Kuningan,NEGERI,Kuningan,Kab. Kuningan,dikmen
20254696,SMK BHAKTI HUSADA KUNINGAN,Jl. Dr. Ir. Soekarno / Lingkar Purwawinangun Cijoho - Cirendang Kab. Kuningan,Cirendang,SWASTA,Kuningan,Kab. Kuningan,dikmen
20212952,SMK BINA KUNINGAN,JL. PRAMUKA NO. 67A,Purwawinangun,SWASTA,Kuningan,Kab. Kuningan,dikmen
20229253,SMK DARUL ULUM KARANGTAWANG,JL. PERJUANGAN NO. 05,Karangtawang,SWASTA,Kuningan,Kab. Kuningan,dikmen
20212914,SMK MUHAMMADIYAH 1 KUNINGAN,Jl.RE.Martadinata No. 148 A,Ciporang,SWASTA,Kuningan,Kab. Kuningan,dikmen
20212911,SMK NEGERI 3 KUNINGAN,JL. RAYA CIRENDANG-CIGUGUR,Cirendang,NEGERI,Kuningan,Kab. Kuningan,dikmen
20212934,SMK YAMSIK KUNINGAN,Jl. Ir. H. Juanda No. 93 RT. 02 RW. 08,Kuningan,SWASTA,Kuningan,Kab. Kuningan,dikmen
20277213,MAN 1 Kuningan,"Jl. Mayasih, No.881",Cigugur,NEGERI,Cigugur,Kab. Kuningan,dikmen
69954998,SLB AR RAHMAN,Jl. Sutan Syahrir Lingkungan Pahing RT 01 RW 01,Sukamulya,SWASTA,Cigugur,Kab. Kuningan,dikmen
20270923,SMA BINAUL UMMAH,JL. RAYA CIPARI KEL.CIPARI KEC.CIGUGUR,Cipari,SWASTA,Cigugur,Kab. Kuningan,dikmen
20212938,SMA NEGERI 1 CIGUGUR,JL. SUKAMULYA NO. 12,Cigadung,NEGERI,Cigugur,Kab. Kuningan,dikmen
70032331,SMK IT Binaul Ummah Kuningan,Jl. Lingkungan Manis RT 001 RW 001,Cigugur,SWASTA,Cigugur,Kab. Kuningan,dikmen
20212918,SMK KARYA NASIONAL KUNINGAN,JL. RAYA CIRENDANG-CIGUGUR,Cipari,SWASTA,Cigugur,Kab. Kuningan,dikmen
20212915,SMK MUHAMMADIYAH 2 KUNINGAN,JL. RAYA CIGUGUR NO. 28,Cigugur,SWASTA,Cigugur,Kab. Kuningan,dikmen
20212913,SMK NEGERI 1 KUNINGAN,JL. RAYA SUKAMULYA CIGUGUR KUNINGAN,Cigugur,NEGERI,Cigugur,Kab. Kuningan,dikmen
20212912,SMK NEGERI 2 KUNINGAN,JL. SUKAMULYA NO. 77,Sukamulya,NEGERI,Cigugur,Kab. Kuningan,dikmen
20254699,SMK PLUS PERTIWI SUKAMULYA,JL KALPATARU-SUKAMULYA  NO 240,Sukamulya,SWASTA,Cigugur,Kab. Kuningan,dikmen
70007395,MAS MODEL MIFTAHUL FALAH,Jl. Sirnaraga Satu,Cilowa,SWASTA,Kramatmulya,Kab. Kuningan,dikmen
20277219,MAS MURSYIDUL FALAH,Jl. Raya Cikubangsari,Cikubangsari,SWASTA,Kramatmulya,Kab. Kuningan,dikmen
70053614,SMA IT RAUDLOTUL UMMAH,Kp Leles RT 10 RW 02,Gandasoli,SWASTA,Kramatmulya,Kab. Kuningan,dikmen
20212908,SMK PERTIWI KUNINGAN,JL. SILIWANGI 26A KASTURI KUNINGAN,KRAMATMULYA,SWASTA,Kramatmulya,Kab. Kuningan,dikmen
70026155,MA AL-MUTTAQIEN MANISLOR,Komplek PonPes Al-Muttaqien Manislor Dusun 1 RT 02 RW 01 Desa Manislor,Manislor,SWASTA,Jalaksana,Kab. Kuningan,dikmen
20277210,MAS AL-MAEMUN SINDANGBARANG,Jl. Raya Sindangbarang No. 25,Sindangbarang,SWASTA,Jalaksana,Kab. Kuningan,dikmen
20277214,MAS HUSNUL KHOTIMAH,Jl. Desa Maniskidul,Maniskidul,SWASTA,Jalaksana,Kab. Kuningan,dikmen
20277221,MAS NURUL FALAAH JALAKSANA,Jl. Raya Jalaksana Gg. Harapan Rt.02 Rw.01,Jalaksana,SWASTA,Jalaksana,Kab. Kuningan,dikmen
20256801,SLB B-C DHARMA WANITA,Jl. Raya Jalaksana No. 168 Kuningan,Jalaksana,SWASTA,Jalaksana,Kab. Kuningan,dikmen
20252882,SMA IT AL-MULTAZAM,JL. DESA MANISKIDUL-JALAKSANA-KUNINGAN,Maniskidul,SWASTA,Jalaksana,Kab. Kuningan,dikmen
20212963,SMA NEGERI 1 JALAKSANA,JL. RAYA PADAMENAK NO. 64,Padamenak,NEGERI,Jalaksana,Kab. Kuningan,dikmen
20247295,SMAS ITUS JALAKSANA,JL. PAJAJARAN NO. 1A PEUSING,Peusing,SWASTA,Jalaksana,Kab. Kuningan,dikmen
20247269,SMK BAKTI INDONESIA,JL. RAYA JALAKSANA SADAMANTRA KM 10 NO. 12,Sadamantra,SWASTA,Jalaksana,Kab. Kuningan,dikmen
20254698,SMK MUHAMMADIYAH 3 JALAKSANA,Jln. Raya Jalaksana No.188,Jalaksana,SWASTA,Jalaksana,Kab. Kuningan,dikmen
70026158,MA Plus Ar Ruhama,Jalan raya caracas sindanglaut desa caracas kecamatan cilimus kabupaten kuningan,Caracas,SWASTA,Cilimus,Kab. Kuningan,dikmen
20277208,MAS AL MUTAWALLY,Jl. Pesantren No. 177 RT. 011 RW. 004 Dusun Pahing,Bojong,SWASTA,Cilimus,Kab. Kuningan,dikmen
69787246,MAS MADINATUNNAJAH,Jl. Ragasakti No. 130 Setianegara,Cilimus,SWASTA,Cilimus,Kab. Kuningan,dikmen
20277225,MAS PUI CILIMUS,Jl. H. Bakri No. 135 Cilimus,Cilimus,SWASTA,Cilimus,Kab. Kuningan,dikmen
20256802,SLB NEGERI TARUNA MANDIRI,Jl Caracas - Mandirancan,Sampora,NEGERI,Cilimus,Kab. Kuningan,dikmen
69992708,SMA ISLAM TERPADU AL-MULTAZAM 2 LINGGAJATI,"Jalan Pendakian Ciremai, RT  06 RW 02, Desa Linggajati, Kec Cilimus",Linggajati,SWASTA,Cilimus,Kab. Kuningan,dikmen
20212937,SMA NEGERI 1 CILIMUS,JL. PANAWUAN NO. 221,Cilimus,NEGERI,Cilimus,Kab. Kuningan,dikmen
20279827,SMK NEGERI 1 CILIMUS,Jalan Eyang Kyai Hasan Maulani Caracas Cilimus,Caracas,NEGERI,Cilimus,Kab. Kuningan,dikmen
20212909,SMK PERTIWI CILIMUS,BANDORASA WETAN NO. 25,Bandorasa Wetan,SWASTA,Cilimus,Kab. Kuningan,dikmen
20212921,SMK SWADAYA PUI,JL. H. BAKRI No. 94  CILIMUS - KUNINGAN,Cilimus,SWASTA,Cilimus,Kab. Kuningan,dikmen
70062316,SPM ULYA AL-KAUTSAR,EYANG K. HASAN MAULANI,Cilimus,SWASTA,Cilimus,Kab. Kuningan,dikmen
20277222,MAS PEMBANGUNAN MANDIRANCAN,Jl. Siliwangi No. 2 Dusun Pon Rt.003 Rw. 003,Mandirancan,SWASTA,Mandirancan,Kab. Kuningan,dikmen
20212958,SMA NEGERI 1 MANDIRANCAN,JL. Siliwangi No. 1A,Mandirancan,NEGERI,Mandirancan,Kab. Kuningan,dikmen
20212935,SMK BUDI BHAKTI MANDIRANCAN,JL. CIMALATI,Sukasari,SWASTA,Mandirancan,Kab. Kuningan,dikmen
69993477,MAS IIBS EL-AZAM,JL. REUMA KARANG ANYAR CIWIRU,Ciwiru,SWASTA,Pasawahan,Kab. Kuningan,dikmen
20246367,SMA NEGERI 1 PASAWAHAN,JL. RAYA PASAWAHAN,Pasawahan,NEGERI,Pasawahan,Kab. Kuningan,dikmen
69787245,MAS AL-HIDAYAH SUMBAKELING,Jalan Raya Sumbakeling,Sumbakeling,SWASTA,Pancalang,Kab. Kuningan,dikmen
20277211,MAS BANI KARIM,Komplek Pesantren Dusun Karang Wangi RT. 001 RW. 003,Mekarjaya,SWASTA,Pancalang,Kab. Kuningan,dikmen
20212943,SMAS MANBAUL ULUM,JL. PARENCA NO.2,Silebu,SWASTA,Pancalang,Kab. Kuningan,dikmen
20252161,SMK NEGERI 6 KUNINGAN,JL. RAYA SINDANGKEMPENG,Sindangkempeng,NEGERI,Pancalang,Kab. Kuningan,dikmen
69930319,SLB AULIA AZZAHRA,JL. DESA SUSUKAN NO. 4,Susukan,SWASTA,Cipicung,Kab. Kuningan,dikmen
70031658,SMK Syntax Business School,Jl. Wage RT 004 RW 005,Susukan,SWASTA,Cipicung,Kab. Kuningan,dikmen
69955699,MAS Misbahul Huda,Dusun Puhun Rt 013/rw 003,Kalimanggis Wetan,SWASTA,Kalimanggis,Kab. Kuningan,dikmen
69758951,SLB NEGERI BINA INSANI KABUPATEN KUNINGAN,Jl. Raya Kalimanggis Kulon,Kalimanggis Kulon,NEGERI,Kalimanggis,Kab. Kuningan,dikmen
70026156,MA NURUL FALAH ASSUBUKI,Dusun Parakan 1 Rt. 002 Rw. 001 Desa Parakan Kec. Maleber Kab. Kuningan,Parakan,SWASTA,Maleber,Kab. Kuningan,dikmen
20277217,MAS MALEBER,Jalan Raya Maleber No. 105 Dusun Puhun Rt 17 Rw 08,Maleber,SWASTA,Maleber,Kab. Kuningan,dikmen
20229252,SMK AUTO MATSUDA,JL. RAYA KUTARAJA NO.192,Kutaraja,SWASTA,Maleber,Kab. Kuningan,dikmen
69942661,SMK SAMIUDIN PLUS,JL. RAYA CIPAKEM NOMOR 002,Cipakem,SWASTA,Maleber,Kab. Kuningan,dikmen
20277218,MAS MIFTAHUTHOLIBIN TIMBANG,Komplek Ponpes Paleben,Timbang,SWASTA,Cigandamekar,Kab. Kuningan,dikmen
20212946,SMA AINURRAFIQ,JL. PEMUDA NO. 001,Panawuan,SWASTA,Cigandamekar,Kab. Kuningan,dikmen
20212940,SMA PUI CIWEDUS TIMBANG,Jalan KH. Syaubari Nomor 77,Timbang,SWASTA,Cigandamekar,Kab. Kuningan,dikmen
20277227,MAS AL- FAJAR,Jln. Raya Cintapada No.1,Kalapadua,SWASTA,Lemahsugih,Kab. Majalengka,dikmen
20277247,MAS PUI KEPUH,Jl. Raya Selatan No. 36 Desa Kepuh,Margajaya,SWASTA,Lemahsugih,Kab. Majalengka,dikmen
69883478,SMK AULIYA TELADAN MANDIRI (ATM),Blok Babakan Randu RT:005/RW:002,LEMAHSUGIH,SWASTA,Lemahsugih,Kab. Majalengka,dikmen
20263968,SMKN 1 LEMAHSUGIH,JL  Raya Padarek Kec. Lemahsugih,Padarek,NEGERI,Lemahsugih,Kab. Majalengka,dikmen
20277228,MAS AL-ITTIHAD CIPEUNDEUY,Jalan Pesantren No.003 Cipeundeuy Kec. Bantarujeg Kab. Majalengka,Cipeundeuy,SWASTA,Bantarujeg,Kab. Majalengka,dikmen
20213887,SMAN 1 BANTARUJEG,Jl. Siliwangi No. 119 Bantarujeg,Bantarujeg,NEGERI,Bantarujeg,Kab. Majalengka,dikmen
20276126,SMK AL FARIZI BANTARUJEG,JL. Siliwangi No. 148 Bantarujeg,Bantarujeg,SWASTA,Bantarujeg,Kab. Majalengka,dikmen
20276127,SMKS AL TAUFIK BANTARUJEG,JL. BANTARUJEG-MALAUSMA KM.7,Sindanghurip,SWASTA,Bantarujeg,Kab. Majalengka,dikmen
20277235,MAS BKMU CIKIJING,Jl. Cirawa No. 01,Cikijing,SWASTA,Cikijing,Kab. Majalengka,dikmen
20213882,SLB AL-MUFTI,Jl. Raya SukamuktiNo.47,Sukamukti,SWASTA,Cikijing,Kab. Majalengka,dikmen
69892332,SMA IT NURUL BAROKAH,BLOK DESA RT.05 RW.02 DESA KANCANA,Kancana,SWASTA,Cikijing,Kab. Majalengka,dikmen
20213873,SMAN 1 CIKIJING,JL DEWI SARTIKA NO. 07 CIKIJING,Sukasari,NEGERI,Cikijing,Kab. Majalengka,dikmen
69940392,SMK SINAR FAJAR CIKIJING,JL. Raya Cikijing-Talaga Blok Sukamulya No.02,Banjaransari,SWASTA,Cikijing,Kab. Majalengka,dikmen
20247190,SMKS PUI CIKIJING,Jalan Raya Cikijing - Ciamis KM.02 Kec. Cikijing Kab. Majalengka,Cikijing,SWASTA,Cikijing,Kab. Majalengka,dikmen
20277251,MAN 1 Majalengka,Jl. Jenderal Sudirman No. 51 Talaga - Majalengka,Talagawetan,NEGERI,Talaga,Kab. Majalengka,dikmen
20277238,MAS DARUL ULUM PUI TALAGA,Jl.p.aria Sacanata No. 07,Talagawetan,SWASTA,Talaga,Kab. Majalengka,dikmen
20277242,MAS PUTRI PUI TALAGA,Jl. Jend. A. Yani No.41,Talagawetan,SWASTA,Talaga,Kab. Majalengka,dikmen
20258214,SLB KAMILIA SHANTARI,Jl. Pangeran Kartanegara No.33 Talaga,Talagakulon,SWASTA,Talaga,Kab. Majalengka,dikmen
20213891,SMAN 1 TALAGA,JL. GANEAS NO.05 TALAGA,Ganeas,NEGERI,Talaga,Kab. Majalengka,dikmen
69764522,SMK BINA WIRAUSAHA TALAGA,Blok Jajaway Dsn. Sunapulo,Jatipamor,SWASTA,Talaga,Kab. Majalengka,dikmen
20213872,SMKN 1 TALAGA,JL. SEKOLAH NO. 20,Talagakulon,NEGERI,Talaga,Kab. Majalengka,dikmen
69816737,SMKS BANGKIT INDONESIA TALAGA,Jalan Ganeas No.01 Desa Ganeas,Ganeas,SWASTA,Talaga,Kab. Majalengka,dikmen
69985500,SMK HAFADATA YUSUF,Blok Balandongan RT01/10 Sukadana Majalengka,Sukadana,SWASTA,Argapura,Kab. Majalengka,dikmen
20213854,SMK KORPRI MAJALENGKA,Jalan Raya Tonjong - Pinangraja Km. 1,Cicenang,SWASTA,Cigasong,Kab. Majalengka,dikmen
70043715,SMK YASHOIMA INDONESIA,Jalan Lamejajar No. 5,Cicenang,SWASTA,Cigasong,Kab. Majalengka,dikmen
20213853,SMKN 1 MAJALENGKA,JL. RAYA TONJONG-PINANGRAJA NO.55,Cicenang,NEGERI,Cigasong,Kab. Majalengka,dikmen
70047392,SLB Negeri Sukahaji,Jalan Raya Sukahaji – Maja,Cikalong,NEGERI,Sukahaji,Kab. Majalengka,dikmen
20213892,SMAN 1 SUKAHAJI,JL. RAYABARAT NO. 29 SUKAHAJI,Cikalong,NEGERI,Sukahaji,Kab. Majalengka,dikmen
20247186,SMKS MUHAMMADIYAH MAJALENGKA,JL. PANGERAN MUHAMMAD,Palabuan,SWASTA,Sukahaji,Kab. Majalengka,dikmen
